,40,LGA 1151v2,0,144000,4,2666,4,6,5,ATX,[ASUS] TUF B360-PRO GAMING (Wi-Fi),ASUS,B360,O,30.5,24.4,
,41,LGA 1151v2,0,133800,4,2666,4,6,5,ATX,[ASUS] TUF B360-PRO GAMING,ASUS,B360,,30.5,24.4,
,42,LGA 1151v2,0,102000,2,2666,4,6,5,m-ATX,[ASUS] TUF B360M-E GAMING,ASUS,B360,,22.6,20.8,
,43,LGA 1151v2,0,119000,4,2666,4,6,5,m-ATX,[ASUS] TUF B360M-PLUS GAMING,ASUS,B360,,24.4,23.1,
,44,LGA 1151v2,0,80200,2,2666,4,4,3,m-ATX,[BIOSTAR] B360MHD PRO,BIOSTAR,B360,,22.8,17.7,
,45,LGA 1151v2,0,106000,4,2666,4,6,3,m-ATX,[BIOSTAR] RACING B360 GT3S,BIOSTAR,B360,,24.4,23,
,46,LGA 1151v2,0,144300,4,2666,4,6,6,ATX,[GIGABYTE] B360 AORUS Gaming 3 WiFi,GIGABYTE,B360,O,30.5,22.5,
,47,LGA 1151v2,0,136800,4,2666,4,6,6,ATX,[GIGABYTE] B360 AORUS Gaming 3,GIGABYTE,B360,,30.5,22.5,
,48,LGA 1151v2,0,117000,4,2666,4,6,6,ATX,[GIGABYTE] B360 HD3 듀러블에디션,GIGABYTE,B360,,30.5,22.5,
,49,LGA 1151v2,0,123000,4,2666,4,6,6,ATX,[GIGABYTE] B360 HD3P 듀러블에디션,GIGABYTE,B360,,30.5,24.4,
,50,LGA 1151v2,0,123000,4,2666,4,6,6,m-ATX,[GIGABYTE] B360M AORUS Gaming 3,GIGABYTE,B360,,24.4,23,
,51,LGA 1151v2,0,93940,2,2666,4,6,6,m-ATX,[GIGABYTE] B360M D2V 듀러블에디션,GIGABYTE,B360,,22.6,18.5,
,52,LGA 1151v2,0,106000,4,2666,4,6,6,m-ATX,[GIGABYTE] B360M D3H 듀러블에디션,GIGABYTE,B360,,24.4,23,
,53,LGA 1151v2,0,94800,2,2666,4,6,6,m-ATX,[GIGABYTE] B360M D3V 듀러블에디션,GIGABYTE,B360,,24.4,18.5,
,54,LGA 1151v2,0,95400,4,2666,4,6,6,m-ATX,[GIGABYTE] B360M DS3H 듀러블에디션,GIGABYTE,B360,,22.6,20.5,
,55,LGA 1151v2,0,90000,2,2666,4,4,6,m-ATX,[GIGABYTE] B360M H 듀러블에디션,GIGABYTE,B360,,22.6,18.5,
,56,LGA 1151v2,0,93950,2,2666,4,6,6,m-ATX,[GIGABYTE] B360M HD3 듀러블에디션,GIGABYTE,B360,,24.4,18.5,
