,71,LGA 1151v2,119220,4,2666,4,6,3,,ATX,[ASRock] H370 PRO4,ASRock,H370,30.5,22.4,0,
,72,LGA 1151v2,112000,4,2666,4,6,2,,m-ATX,[ASRock] H370M PRO4,ASRock,H370,24.4,24.4,0,
,73,LGA 1151v2,142000,2,2666,4,6,1,O,m-ITX,[ASRock] H370M-ITX/ac,ASRock,H370,17,17,0,
,74,LGA 1151v2,142000,4,2666,4,6,2,,ATX,[ASRock] FATAL1TY H370 Performance,ASRock,H370,30.5,24.4,0,
,75,LGA 1151v2,134200,4,2666,4,6,2,,ATX,[ASUS] PRIME H370-A,ASUS,H370,30.5,22.1,0,
,76,LGA 1151v2,132000,4,2666,4,6,2,,ATX,[ASUS] PRIME H370-PLUS,ASUS,H370,30.5,22.11,0,
,77,LGA 1151v2,138000,4,2666,4,6,2,,m-ATX,[ASUS] PRIME H370M-PLUS,ASUS,H370,24.4,24.4,0,
,78,LGA 1151v2,178700,4,2666,4,6,2,,ATX,[ASUS] ROG STRIX H370-F GAMING,ASUS,H370,30.5,24.4,0,
,79,LGA 1151v2,174630,2,2666,4,4,2,O,m-ITX,[ASUS] ROG STRIX H370-I GAMING,ASUS,H370,17,17,0,
,80,LGA 1151v2,166670,4,2666,4,6,2,O,ATX,[ASUS] TUF H370-PRO GAMING (Wi-Fi),ASUS,H370,30.5,24.4,0,
,81,LGA 1151v2,158000,4,2666,4,6,2,,ATX,[ASUS] TUF H370-PRO GAMING,ASUS,H370,30.5,24.4,0,
,82,LGA 1151v2,167000,4,2666,4,6,2,O,ATX,[GIGABYTE] H370 AORUS Gaming 3 WiFi,GIGABYTE,H370,30.5,24.4,0,
,83,LGA 1151v2,140400,4,2666,4,6,2,,ATX,[GIGABYTE] H370 AORUS Gaming 3,GIGABYTE,H370,30.5,24.4,0,
,84,LGA 1151v2,141450,4,2666,4,6,2,,ATX,[GIGABYTE] H370 HD3 듀러블에디션,GIGABYTE,H370,30.5,22.5,0,
,85,LGA 1151v2,139000,4,2666,4,6,2,,m-ATX,[GIGABYTE] H370M D3H 듀러블에디션,GIGABYTE,H370,24.4,23,0,
,86,LGA 1151v2,133000,4,2666,4,6,2,,m-ATX,[GIGABYTE] H370M DS3H 듀러블에디션,GIGABYTE,H370,24.4,24.4,0,
