,82,11863,487930,80,0,LGA 1150,[Intel] E3-1270 v3 (하스웰),Xeon,Intel,4개,8개,3.5 GHz,3.9 GHz,8MB,N/A,0,1600,
,83,12085,437790,80,0,LGA 1150,[Intel] E3-1271 v3 (하스웰 리프레시),Xeon,Intel,4개,8개,3.6 Ghz,4 Ghz,8MB,N/A,0,1600,
,84,11861,1022710,84,0,LGA 1150,[Intel] E3-1275 v3 (하스웰),Xeon,Intel,4개,8개,3.5 GHz,3.9 GHz,8MB,HD P4600,1250,1600,
,85,12251,1022710,82,0,LGA 1150,[Intel] E3-1276 v3 (하스웰 리프레시),Xeon,Intel,4개,8개,3.6 Ghz,4 Ghz,8MB,HD P4600,1250,1600,
,86,9666,253000,80,0,LGA 1151,[Intel] E3-1220 v5 (스카이레이크),Xeon,Intel,4개,4개,3 GHz,3.5 GHz,8MB,N/A,0,2133,
,87,9365,269720,80,0,LGA 1151,[Intel] E3-1225 v5 (스카이레이크),Xeon,Intel,4개,4개,3.3 GHz,3.7 GHz,8MB,HD P530,1150,2133,
,88,11714,311620,80,0,LGA 1151,[Intel] E3-1230 v5 (스카이레이크),Xeon,Intel,4개,8개,3.4 GHz,3.8 GHz,8MB,N/A,0,2133,
,89,11623,343550,80,0,LGA 1151,[Intel] E3-1240 v5 (스카이레이크),Xeon,Intel,4개,8개,3.5 GHz,3.9 GHz,8MB,N/A,0,2133,
,90,9623,365130,80,0,LGA 1151,[Intel] E3-1245 v5 (스카이레이크),Xeon,Intel,4개,8개,3.5 GHz,3.9 GHz,8MB,HD P530,1150,2133,
,91,13338,419200,80,0,LGA 1151,[Intel] E3-1270 v5 (스카이레이크),Xeon,Intel,4개,8개,3.6 GHz,4 GHz,8MB,N/A,0,2133,
,92,12456,418840,80,0,LGA 1151,[Intel] E3-1275 v5 (스카이레이크),Xeon,Intel,4개,8개,3.6 GHz,4 GHz,8MB,HD P530,1150,2133,
,93,9666,254390,72,0,LGA 1151,[Intel] E3-1220 v6 (카비레이크),Xeon,Intel,4개,4개,3 GHz,3.5 GHz,8MB,N/A,0,2400,
,94,9365,279000,73,0,LGA 1151,[Intel] E3-1225 v6 (카비레이크),Xeon,Intel,4개,4개,3.3 GHz,3.7 GHz,8MB,HD P630,1150,2400,
,95,11936,323280,72,0,LGA 1151,[Intel] E3-1230 v6 (카비레이크),Xeon,Intel,4개,8개,3.5 GHz,3.9 GHz,8MB,N/A,0,2400,
,96,12178,333800,72,0,LGA 1151,[Intel] E3-1240 v6 (카비레이크),Xeon,Intel,4개,8개,3.7 GHz,4.1 GHz,8MB,N/A,0,2400,
,97,11486,367140,73,0,LGA 1151,[Intel] E3-1245 v6 (카비레이크),Xeon,Intel,4개,8개,3.7 GHz,4.1 GHz,8MB,HD P630,1150,2400,
,98,13338,422030,72,0,LGA 1151,[Intel] E3-1270 v6 (카비레이크),Xeon,Intel,4개,8개,3.8 GHz,4.2 GHz,8MB,N/A,0,2400,
,99,12456,430000,73,0,LGA 1151,[Intel] E3-1275 v6 (카비레이크),Xeon,Intel,4개,8개,3.8 GHz,4.2 GHz,8MB,HD P630,1150,2400,
,100,13644,796530,72,0,LGA 1151,[Intel] E3-1280 v6 (카비레이크),Xeon,Intel,4개,8개,3.9 GHz,4.2 GHz,8MB,N/A,0,2400,
,101,9269,127900,65,1,PGA AM4,[AMD] R5 2400G (레이븐 릿지),Ryzen 5,AMD,4개,8개,3.6 GHz,3.9 GHz,4MB,RX Vega 11,1250,2933,
,102,7406,72500,65,1,PGA AM4,[AMD] R3 2200G (레이븐 릿지),Ryzen 3,AMD,4개,4개,3.5 GHz,3.7 GHz,4MB,Vega 8,1100,2933,
,103,5516,101690,65,0,PGA AM4,[AMD] A12 9800 (브리스톨 릿지) (멀티팩),APU,AMD,4개,4개,3.8 GHz,4.2 GHz,0MB,R7 (Bristol Ridge 8CUs),1108,2400,
,104,5444,80300,65,0,PGA AM4,[AMD] A10 9700 (브리스톨 릿지) (멀티팩),APU,AMD,4개,4개,3.5 GHz,3.8 GHz,0MB,R7 (Bristol Ridge 6CUs),1029,2400,
,105,5011,75450,65,0,PGA AM4,[AMD] A8 9600 (브리스톨 릿지) (멀티팩),APU,AMD,4개,4개,3.1 GHz,3.4 GHz,0MB,R7 (Bristol Ridge 6CUs),900,2400,
,106,5422,80500,65,0,PGA FM2+,[AMD] 애슬론 X4 845 (카리조),Athlon,AMD,4개,4개,3.5 GHz,3.8 GHz,0MB,N/A,0,2133,
,107,5747,218450,95,1,PGA FM2+,[AMD] A10 7890K (고다바리),APU,AMD,4개,4개,4.1 GHz,4.3 GHz,0MB,R7 (Kaveri 8CUs),866,2133,
,108,5473,138100,95,1,PGA FM2+,[AMD] A10 7870K (고다바리),APU,AMD,4개,4개,3.9 Ghz,4.1 Ghz,0MB,R7 (Kaveri 8CUs),866,2133,
,109,5094,180810,65,1,PGA FM2+,[AMD] A10 7860K (고다바리),APU,AMD,4개,4개,3.6 GHz,4 GHz,0MB,R7 (Kaveri 8CUs),757,2133,
,110,5105,107600,95,1,PGA FM2+,[AMD] A8 7670K (고다바리),APU,AMD,4개,4개,3.5 Ghz,3.9 Ghz,0MB,R7 (Kaveri 6CUs),757,2133,
,111,2783,90020,65,1,PGA FM2+,[AMD] A6 7400K (고다바리),APU,AMD,2개,2개,3.5 Ghz,3.9 Ghz,0MB,R5 (Kaveri),756,1866,
,112,5475,214940,95,1,PGA FM2+,[AMD] A10 7850K (카베리),APU,AMD,4개,4개,3.7 GHz,4 GHz,0MB,R7 (Kaveri 8CUs),720,2133,
,113,4998,173280,65,0,PGA FM2+,[AMD] A10 7800 (카베리),APU,AMD,4개,4개,3.5 GHz,3.9 GHz,0MB,R7 (Kaveri 8CUs),720,2133,
,114,5130,178170,95,0,PGA FM2+,[AMD] A10 7700K (카베리),APU,AMD,4개,4개,3.6 GHz,3.9 GHz,0MB,R7 (Kaveri 6CUs),720,2133,
,115,4053,74300,65,0,PGA FM2+,[AMD] A8 7600 (카베리),APU,AMD,4개,4개,3.1 Ghz,3.8 Ghz,0MB,R7 (Kaveri 6CUs),720,2133,
,116,4934,108880,95,0,PGA FM2+,[AMD] A8 7650K (카베리),APU,AMD,4개,4개,3.4 Ghz,3.8 Ghz,0MB,R7 (Kaveri 6CUs),720,2133,
,117,5094,76400,95,0,PGA FM2+,[AMD] 애슬론 X4 860K (카베리),Athlon,AMD,4개,4개,3.7 GHz,4 GHz,0MB,N/A,0,1866,
,118,4682,125700,95,0,PGA AM3+,[AMD] FX 4300 (비쉐라) (멀티팩),FX,AMD,4개,4개,3.8 GHz,4 GHz,4MB,N/A,0,1866,
,119,5850,137530,95,0,PGA AM3+,[AMD] FX 6300 (비쉐라) (멀티팩),FX,AMD,6개,6개,3.5 GHz,4.1 GHz,8MB,N/A,0,1866,
,120,5850,139070,95,0,PGA AM3+,[AMD] FX 6300 (비쉐라),FX,AMD,6개,6개,3.5 GHz,4.1 GHz,8MB,N/A,0,1866,
,121,7731,85700,95,0,PGA AM3+,[AMD] FX 8300 (비쉐라) (멀티팩),FX,AMD,8개,8개,3.3 Ghz,4.2 Ghz,8MB,N/A,0,1866,
,122,7731,155300,95,0,PGA AM3+,[AMD] FX 8300 (비쉐라),FX,AMD,8개,8개,3.3 GHz,4.2 GHz,8MB,N/A,0,1866,
,123,8018,193230,125,0,PGA AM3+,[AMD] FX 8320 (비쉐라),FX,AMD,8개,8개,3.5 GHz,4 GHz,8MB,N/A,0,1866,
,124,7539,177900,95,0,PGA AM3+,[AMD] FX 8320E (비쉐라),FX,AMD,8개,8개,3.2 GHz,4 GHz,8MB,N/A,0,1866,
,125,8948,221400,125,0,PGA AM3+,[AMD] FX 8350 (비쉐라) (멀티팩),FX,AMD,8개,8개,4 GHz,4.2 GHz,8MB,N/A,0,1866,
,126,8948,327900,125,0,PGA AM3+,[AMD] FX 8350 (비쉐라),FX,AMD,8개,8개,4 GHz,4.2 GHz,8MB,N/A,0,1866,
,127,22191,985700,180,1,LGA TR4,[AMD] TR 1950X (서밋 릿지),ThreadRipper,AMD,16개,32개,3.4 Ghz,4 Ghz,32MB,N/A,0,2666,
